post_id,board,category,title,author,comment_count,view_count,like_count,created_date,has_image,image_count,post_url,search_keywords,search_boards,content
66897690,name,1,무신사 반품하려고 했는데 사은품 온 거 없는데,Unknown,0,15,0,2026-07-04 21:40,False,0,https://www.instiz.net/name/66897690,무신사,name,이거 있어야 환불된다는데 진짜야? 들어있던 비닐쪼가리에 상품이랑 할인권(사은품이랑 다른거) 밖에 없었는데 환불 안되려나
66894687,name,1,무신사 옷 살말,Unknown,14,392,0,2026-07-04 16:48,True,2,https://www.instiz.net/name/66894687,무신사,name,할인 44000원
66894335,name,1,에이블리 도 구매확정 해달라고 문자 오네,Unknown,0,15,0,2026-07-04 15:46,False,0,https://www.instiz.net/name/66894335,에이블리,name,"번장 같은 데서 거래하면 구매확정해야 돈 들어온다고? 들은 거 같은데 에이블리도 마찬가진가 보지??
근데 개인들끼리 거래는 급전 필요할수있으니까 그렇다고 쳐도 바지 많이 팔린 거 같던데 뭔가 급해보여서 신기
그저께 배송 왔는데 배송 오고 몇시간 있다가 구매확정 눌러달라고 문자왔는데 오늘 또 옴
그치만 난 밖인걸료……"
66894026,name,1,에이블리 지그재그 지우니까 진짜 쇼핑을 안하게됨,Unknown,1,15,0,2026-07-04 14:47,False,0,https://www.instiz.net/name/66894026,"에이블리,지그재그",name,돈아끼는중 ..
66892892,name,1,근데 같은 사이트인데도 에이블리 같은 어플에 입점한 건,Unknown,3,23,0,2026-07-04 11:25,False,0,https://www.instiz.net/name/66892892,에이블리,name,"왜 조금 더 싸?
못해도 천원정도는 싸던데"
66892697,name,1,무신사 세일때 산 옷들 거의 다 아직도 배송 못받음…,Unknown,1,20,0,2026-07-04 10:37,False,0,https://www.instiz.net/name/66892697,무신사,name,"예약배송 걸려서 ㅋㅋㅋㅋ ㅠㅠ 나같은 익 있니… 다여섯벌 정도 예약 걸려있음 휴 잔고는 분명 줄었는데,,"
66891887,name,1,무신사 ai 요약 개 어이없네,Unknown,1,86,0,2026-07-04 03:24,True,1,https://www.instiz.net/name/66891887,무신사,name,부라자가 보일수있어요〈〈요약에서도 부라자라고 하는거 개웃기냐 핰ㅋㅋㅋㅋ
66890821,name,1,인티 흥신소 ㅠㅠ 옷잘알들아 찾아줄수있니,Unknown,0,27,0,2026-07-03 23:51,True,2,https://www.instiz.net/name/66890821,"무신사,직잭",name,"이런스타일로 허리에 타이 처럼 묶는게 있었고
배부분은 저거처럼 뚫려있었거든? 저런모양으로
검정색 반팔티에 가슴쪽에 사알짝 셔링 잡혀있었어
직잭 무신사에 온갖 키워드로 검색해도 안나와 하..."
66890564,name,1,지그재그 에이블리 어디가 더 질 좋아??,Unknown,2,17,0,2026-07-03 23:25,False,0,https://www.instiz.net/name/66890564,"에이블리,지그재그",name,ㅈㄱㄴ어디애용해?
66890259,name,1,내가 올해 돈을 모을수있었던 이유,Unknown,8,663,0,2026-07-03 22:56,True,1,https://www.instiz.net/name/66890259,지그재그,name,"올해 옷을 아예 안삼
원래 지그재그 vip까지 갔던 사람인데 소비습관 고치려고
쇼핑안하다보니 이래됨ㅋㅋ"
66888509,name,1,가방 지금살까 나중에 살까??,Unknown,0,5,0,2026-07-03 20:21,False,0,https://www.instiz.net/name/66888509,무신사,name,"무신사에서 겨울용으로 쓸 가방사려고 하는데
지금 사는게 좋을까 나중에 쓸때쯤에 사는게 좋을까?"
66887576,name,1,에이블리 배송 기다리고 있었는데 주문 취소됐대; 에이블리 잘아는사람있어?,Unknown,1,11,0,2026-07-03 18:06,False,0,https://www.instiz.net/name/66887576,에이블리,name,"주문 목록에 들어가니까
취소진행중이라 떠
그리고 취소 정보 누르니까
판매자 책임 이렇게만 뜨고
뭐 연락도 없었어ㅋㅋㅋㅋ
이거 품절이였거나 그랬던거면
다른거 살수있었는데
괜히 쿠폰만 날렸어,,
이거 판매자 책임으로 환불되도
그냥 낸 돈만 돌려받고 끝이야?
쿠폰 다시 돌아오려나 궁금해
이제 막 확인한거라 에이블리에도 문의 남겨놨는데
6시 지나서 답이 언제 달릴려나모르겠다"
66887150,name,1,무신사 에서 옷 샀다가 맘에 안들어서 상품준비중 전에 취소요청 했는데,Unknown,1,22,0,2026-07-03 17:08,False,0,https://www.instiz.net/name/66887150,무신사,name,"왜 아직도 반응이 없지
그냥 보내버리고 안된다고 하려고 대기 타는건가"
66886485,name,1,시너진 인스타 최저가 진짜야?,Unknown,0,12,0,2026-07-03 15:50,False,0,https://www.instiz.net/name/66886485,무신사,name,정품이야? 쇼트 롱 돼있길래 무신사엔 그런거없어서
66885495,name,1,크림이랑 무신사 중에서,Unknown,6,19,0,2026-07-03 13:55,False,0,https://www.instiz.net/name/66885495,무신사,name,"가방 살려고 하는데
크림이랑 무신사중에서 어디에서 사는게 더 좋을까??"
66884684,name,1,에이블리 는 대체 어떤 회사일까,Unknown,0,50,0,2026-07-03 11:50,False,0,https://www.instiz.net/name/66884684,에이블리,name,"직원들이 매일같이 야근을 해야하는 회사라니
야근수당을 다 챙겨주는게 대단한거같긴한데"
66882748,name,1,귀걸이 어디서사?,Unknown,0,7,0,2026-07-03 01:46,False,0,https://www.instiz.net/name/66882748,에이블리,name,ㅈㄱㄴ.. 에이블리보는데 맘에드는게 없음 ㅜ
66882248,name,1,에이블리 옷이 원래,Unknown,1,29,0,2026-07-03 00:16,False,0,https://www.instiz.net/name/66882248,에이블리,name,마른 사람들만 입게끔 나옴?
66878989,name,1,2주 전에 시켰던 택배 받았는데 또 왔거든..?,Unknown,0,14,0,2026-07-02 19:52,False,0,https://www.instiz.net/name/66878989,지그재그,name,2주 전에 주문해서 그거는 다다음날 받았었는데 오늘 갑자기 택배 문자 오더니 집 오니까 똑같은데 또 와있는데 이거 뭐 어떡하지...??? 그 브랜드랑 다이렉트로 산 게 아니고 지그재그에서 산 건데 뭐지 왜 또 보냈지
66878339,name,1,회사에 발목까지 오는 청치마 ㄱㅊ??,Unknown,6,46,0,2026-07-02 18:52,False,0,https://www.instiz.net/name/66878339,에이블리,name,흑청치마고 에이블리에 검색하면 나오는 그런 흔한 청치마임 발목까지 오는데 그냥 뭔가 회사라는데에 치마입고가는게 ㄱㅊ나 싶어서... 다들 캐주얼하게 입으시긴함 첫직장이라 잘모루겟어
66877059,name,1,나시안에 속옷 어케 입는거야…?,Unknown,6,84,0,2026-07-02 16:16,False,0,https://www.instiz.net/name/66877059,에이블리,name,내가 나시 안에 속옷 입으면 끈이랑 속옷 형태가..? 다 보이게 되던데 에이블리 후기 보면 안보이게 입던데 안에 멀입는거야…?
66877008,name,1,무신사 박사님들 들어와주십시오,Unknown,3,11,0,2026-07-02 16:11,False,0,https://www.instiz.net/name/66877008,무신사,name,7/5(일) 이내 발송예정인데 지금 주문하면 4일(토) 에 올 확률.. 있다없다?!
66875060,name,1,아 에이블리 는 배송진짜 느리다,Unknown,1,24,0,2026-07-02 12:21,False,0,https://www.instiz.net/name/66875060,에이블리,name,"원래 에이블리 잘 안 써서 모르는데
요즘 할인 많이해서 사봤더니 사는것마다 배송지연됨
근데 왜 오늘출발이라고 써놓은거야 하"
66873229,name,1,에이블리는 리뷰가 왤케 보기 불편하지,Unknown,3,243,0,2026-07-02 03:30,False,0,https://www.instiz.net/name/66873229,"에이블리,직잭",name,"직잭이 리뷰 확인하는건 훨씬 편한 것 같음
그리고 에이블리 후기는 왤케 다들 오바쌈바하는건지 모루겟음"
66873194,name,1,안 자는 사람 에이블리 룩 골라주라🫠,Unknown,21,190,0,2026-07-02 03:09,True,6,https://www.instiz.net/name/66873194,에이블리,name,"주말에 친구랑 오천년만에 남미새🪽놀이하러 갈거임ㅋ
짜피 한두번 입고 말 것 같아서 싼걸로 골라봤슈 저렴한 티 너무 난다 싶어도... 저렴한 거 맞으니까 그냥 예뿐걸로 골라줘!!!!!!!!!"
66871769,name,1,에이블리 리뷰 개웃김 ㅋㅋㅋㅋ,Unknown,0,37,0,2026-07-01 23:20,False,0,https://www.instiz.net/name/66871769,에이블리,name,아 다들 왜이리 웃긴거야 너무 솔직하고 웃갸서 조음
66870817,name,1,혹시 아디다스 도쿄 산 사람 있어?ˀ?ˀ 29센치에서!!!,Unknown,0,9,0,2026-07-01 22:34,False,0,https://www.instiz.net/name/66870817,"29CM,29cm",name,29cm 단독으로 파는 아디다스 도쿄 화이트 원더베이지 ㅜㅜㅜ 이거 지금 할인 안 하던데 조만간 할까 할인?ˀ?ˀ 우짜지
66870723,name,1,하 택배 주소 잘못 입력했어,Unknown,4,14,0,2026-07-01 22:29,False,0,https://www.instiz.net/name/66870723,"29CM,29cm",name,29cm에 옛날 대학교 기숙사 주소가 기본주소지로 설정되어있었는데 오랜만에 주문해서 주소지변경 안하고 여기로 보내버림 ㅠ 타지역이어서 찾으러 가지도 못하는데 어카지 아 진짜 몽총하다
66870536,name,1,에이블리 할인중이라는 거 같은데 뭐가 할인중임,Unknown,1,11,0,2026-07-01 22:18,False,0,https://www.instiz.net/name/66870536,에이블리,name,"아니 가격이 할인 가격이 아닌데...
내가 잘못본건가 ㅋㅋㅋㅋ
진짜 과대 광고 ㄹㅈㄷ다
사려던 바지 3일만 할인 이러는데
가격이 할인 전이랑 동일한데 뭘할인한다는건지"
66870161,name,1,무신사 성수에도 옷브랜드 볼거 많아??,Unknown,0,7,0,2026-07-01 21:55,False,0,https://www.instiz.net/name/66870161,무신사,name,홍대랑 비슷한 규모야?? 그냥 다양한 브랜드 한번에 많이 보고 싶어
66869473,name,1,지그재그 반품 회수 이거 지금 온다는거야???,Unknown,0,15,0,2026-07-01 21:26,True,1,https://www.instiz.net/name/66869473,지그재그,name,뭐지 밤인데 지금 온다는건가?...
66868871,name,1,혹시 친구가 옷준다고 하면 싫어 ..?,Unknown,25,59,0,2026-07-01 20:44,False,0,https://www.instiz.net/name/66868871,"29CM,29cm,무신사",name,나 옷 진짜 개많은데 한번입고 잘 안입거든 ?ㅜㅜ 그래서 친구들한테 뭉어보고 나눔하려는데 별로야 ? 보세는 없고 대부분 무신사나 29cm 그런 브랜드야
66867983,name,1,무신사 체험단 리뷰는 어디서 신청하는거야?,Unknown,1,8,0,2026-07-01 19:04,False,0,https://www.instiz.net/name/66867983,무신사,name,ㅈㄱㄴ
66867355,name,1,와씨 지그재그 교환 거부 됐는데...,Unknown,2,718,0,2026-07-01 17:46,True,1,https://www.instiz.net/name/66867355,지그재그,name,이래옴 억울할뻔함
66866304,name,1,무신사,Unknown,9,17,0,2026-07-01 15:51,False,0,https://www.instiz.net/name/66866304,무신사,name,주문내역 1년 넘은건 안떠??
66864186,name,1,또또 공식 굿즈 나왔다,Unknown,2,720,0,2026-07-01 11:01,True,2,https://www.instiz.net/name/66864186,무신사,name,"온라인은 무신사 단독 발매
굿즈 라인업 너무 귀여움"
66863844,name,1,29cm 많이 이용하는 익들아!!!,Unknown,0,41,0,2026-07-01 10:04,False,0,https://www.instiz.net/name/66863844,"29CM,29cm",name,"세일 자주하나?
나 옷 거의 29cm에서 사긴 하는데 그동안 세일 신경 안 쓰고 샀거든?
얼마 전에 담아 놓고 고민하던 거 세일하길래 질렀었는데
지금 사고 싶은 거는 할인이 아예 없어서 ㅜㅜ ,, 좀 기다려볼까???"
66863472,name,1,무신사 스탠다드 우먼 크게 나오는편인가???,Unknown,2,21,0,2026-07-01 08:17,False,0,https://www.instiz.net/name/66863472,무신사,name,바지나 하의류.. 왤케 큰 거 같지?
66862420,name,1,무신사 왜 검색이 안돼? ㅠㅠ,Unknown,6,16,0,2026-07-01 00:34,False,0,https://www.instiz.net/name/66862420,무신사,name,아니 오랜만에 옷사려고 들어갔는데 왜 검색하면 아무것도 안뜨지...?
66862243,name,1,지그재그 할인에 속으면 안되는이유,Unknown,28,692,1,2026-07-01 00:11,False,0,https://www.instiz.net/name/66862243,지그재그,name,"환불할때는 할인쿠폰에서 돈 다 차감해서 결국 옷 원가로 결제되게끔 만듦
그돈이 그동임 ㄹㅇ;;"
1668029,name_beauty,0,스타패션 비비가 디자인한 아이웨어,Unknown,0,27,0,2026-07-13 11:09,False,0,https://www.instiz.net/name_beauty/1668029,무신사,name_beauty,"히히
무테안경 내취향 ㅎ
[📢 비비가 디자인 직접 참여한 'RIETI × BIBI' 컬렉션]
아티스트 비비가 디자인 전반에 참여한 'My Reality' 컬렉션이 공개되었습니다.
클래식 반무테부터 힙한 스포츠 고글까지, 지금 나만의 '나다움'을 만나보세요 ⭐
🗓️ 7/13(월) 오늘 밤 8시 전격 공개!
🎁 무신사 라이브 & 단독 혜택…
pic.twitter.com/2PDYWLs0G9
— ₍ᐢ.ˬ.⑅ᐢ₎ 아이돌, 연예인 옷장 ✿ ɞ (@Kpopidol_closet)
July 13, 2026"
